Situation code,ACK  code,Situation code name,Situation Description,Text,Notes,RecordCode,Filename,Probability,SUBSET Code
,,,  ,Где-то у меня тут еще парочка патронов завалялась.,,auto2-12-2,auto2-12-2.wav,50.0,
,,,  ,А вскорости стрелять нечем будет.,,auto2-12-3,auto2-12-3.wav,50.0,
13,auto2-13,ACK_BORED_IDLE,Боевая единица ничем не занята и скучает. Нет действия в течение долгого времени. ,Да ща шо? Вот мы в свое время...,,auto2-13-1,auto2-13-1.wav,50.0,
,,,  ,Молодеж бестолковая пошла - кто ж так воююет?!,,auto2-13-2,auto2-13-2.wav,50.0,
,,,  ,"Помню, я в семнадцатом... Ух!",,auto2-13-3,auto2-13-3.wav,50.0,
,,,  ,"Пойду, колесо попинаю.",,auto2-13-4,auto2-13-4.wav,50.0,
14,auto2-14,ACK_BORED_LOW_HIT_POINTS,Убоевой единицы осталось мало здоровья или прочности. ,"Караул, убивають!",,auto2-14-1,auto2-14-1.wav,50.0,
,,,  ,Уже ж всю кабину порешетили.,,auto2-14-2,auto2-14-2.wav,50.0,
,,,  ,"Ниче, выдюжим!",,auto2-14-3,auto2-14-3.wav,50.0,
15,auto2-15,ACK_SELECTION_TO_MUCH,Боевая единица была многократно выбрана подряд. ,Чавой? Чавой? Громче: глуховат я!,,auto2-15-1,auto2-15-1.wav,50.0,
,,,  ,Ух! Ах! Ох! Тряска-то какая!,,auto2-15-2,auto2-15-2.wav,50.0,
,,,  ,Да я с двенадцати лет шоферю!,,auto2-15-3,auto2-15-3.wav,50.0,
16,auto2-16,ACK_KILLED_ENEMY,Боевая единица уничожила врага. ,А то неча тут!,,auto2-16-1,auto2-16-1.wav,50.0,
,,,  ,"Будете знать, как по чужим огородам лазать!",,auto2-16-2,auto2-16-2.wav,5.0,
,,,  ,Мы еще ого-го как могем!,,auto2-16-3,auto2-16-3.wav,50.0,
,,,  ,Круши ворюг!,,auto2-16-4,auto2-16-4.wav,50.0,
,,,  ,Бей мордатых!,,auto2-16-5,auto2-16-5.wav,50.0,
17,auto2-17,ACK_BUILDING_FINISHED,Боевая единица закончила окапывание или закончила строительные работы,"Ох, моя поясница! Накопались!",,auto2-17-1,auto2-17-1.wav,50.0,
,,,  ,"Ну все, землицы накидали.",,auto2-17-2,auto2-17-2.wav,50.0,
18,auto2-18,DIED,Боевая единица погибла. Последние слова. ,Ну вот и все...,,auto2-18-1,auto2-18-1.wav,50.0,
,,,  ,Да я-то уже и пожил...,,auto2-18-2,auto2-18-2.wav,50.0,
,,,  ,От и не страшно совсем.,,auto2-18-3,auto2-18-3.wav,50.0,
,,,  ,Ах стервец (хрип),,auto2-18-4,auto2-18-4.wav,50.0,
,,,  ,Кровищи-то...,,auto2-18-5,auto2-18-5.wav,50.0,
,,,,(крик),,auto2-18-6,auto2-18-6.wav,50.0,
,,,,(крик),,auto2-18-7,auto2-18-7.wav,50.0,
,,,,(крик),,auto2-18-8,auto2-18-8.wav,50.0,
,,,,(крик),,auto2-18-9,auto2-18-9.wav,50.0,
,,,,(крик),,auto2-18-10,auto2-18-10.wav,50.0,
19,auto2-19,ACK_MOVE_END,Боевая единица закончила длительное перемещение вне поля зрения игрока. ,А мы добрались-таки!,,auto2-19-1,auto2-19-1.wav,50.0,
,,,  ,"Куды велели, туды приехали.",,auto2-19-2,auto2-19-2.wav,50.0,
20,auto2-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,Опять как в Гражданку!,,auto2-20-1,auto2-20-1.wav,50.0,
,,,  ,Ох ты ж злобствуют как!,,auto2-20-2,auto2-20-2.wav,50.0,
,,,  ,Напали! Напали!,,auto2-20-3,auto2-20-3.wav,50.0,
21,auto2-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,Вражины голодраные!,,auto2-21-1,auto2-21-1.wav,50.0,
,,,  ,Тати подколодные!,,auto2-21-2,auto2-21-2.wav,50.0,
22,auto2-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,"Как приказывали, трищ командир!",,auto2-22-1,auto2-22-1.wav,50.0,
,,,  ,Усе в порядке!,,auto2-22-2,auto2-22-2.wav,50.0,
23,auto2-23,ACK_REINFORCEMENT_ARRIVED,Боевая единица докладывает о прибытии в составе подкрепления,Грузовички звали?,,auto2-23-1,auto2-23-1.wav,50.0,
,,,  ,Тягачи в подкреплении!,,auto2-23-2,auto2-23-2.wav,50.0,
24,auto2-24,ACK_GOING_TO_STORAGE,Боевая единица отправляется на склад за пополнением боекомплекта.,Пора бы и на склад вертаться!,,auto2-24-1,auto2-24-1.wav,50.0,
,,,  ,"Пустой я, на склад еду!",,auto2-24-2,auto2-24-2.wav,50.0,
,,,  ,"Ну усе, разворачиваемся к складу.",,auto2-24-3,auto2-24-3.wav,50.0,
25,auto2-25,ACK_NO_RESOURCES_CANT_FIND_DEPOT,Боеваяединица не может найти склад или линии снабжения были перерезаны. ,Куды ж склад-то подевался?,,auto2-25-1,auto2-25-1.wav,50.0,
,,,  ,"Ох ты господи, где ж это я?",,auto2-25-2,auto2-25-2.wav,50.0,
,,,  ,"Чертовщина какая, склада нету.",,auto2-25-3,auto2-25-3.wav,50.0,
26,auto2-26,ACK_START_SERVICE_RESUPPLY,Боевая единица начинает разгружать боеприпасы,"Грузи, робяты, патрончики.",,auto2-26-1,auto2-26-1.wav,50.0,
,,,  ,"Пошевеливайтесь, ишь, разлеглись тута!",,auto2-26-2,auto2-26-2.wav,50.0,
,,,  ,"Веселей, веселей!",,auto2-26-3,auto2-26-3.wav,50.0,
32,auto2-32,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,Ох ты батюшки! Разлетались!,,auto2-32-1,auto2-32-1.wav,50.0,
,,,  ,Опять нехристи летять!,,auto2-32-2,auto2-32-2.wav,50.0,
1,avia1-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,Ну лады.,,avia1-1-1,avia1-1-1.wav,50.0,
,,,  ,Понятненько!,,avia1-1-2,avia1-1-2.wav,50.0,
,,,  ,"Вы приказали, мы сделали.",,avia1-1-3,avia1-1-3.wav,50.0,
,,,  ,А как скажете.,,avia1-1-4,avia1-1-4.wav,50.0,
,,,  ,Авиация приказ поняла.,,avia1-1-5,avia1-1-5.wav,50.0,
,,,  ,Ваши приказания поняли.,,avia1-1-6,avia1-1-6.wav,50.0,
,,,  ,"Мы летчики понятливые, сейчас.",,avia1-1-7,avia1-1-7.wav,50.0,
2,avia1-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,"Нет, не выйдет.",,avia1-2-1,avia1-2-1.wav,50.0,
,,,  ,Ну не могу я так!,,avia1-2-2,avia1-2-2.wav,50.0,
,,,  ,Приказ не понят.,,avia1-2-3,avia1-2-3.wav,50.0,
,,,  ,"Командир, вы точно уверены?",,avia1-2-4,avia1-2-4.wav,50.0,
3,avia1-3,ACK_SELECTED,Реакция боевой единицы на выбор ее игроком.,Тяжелая авиация.,,avia1-3-1,avia1-3-1.wav,50.0,
,,,  ,Летчики к бою готовы.,,avia1-3-2,avia1-3-2.wav,50.0,
8,avia1-8,ACK_NO_AMMO,Отказ атаковать - закончились боеприпасы. ,"Нет, командир, боеприпасов нет.",,avia1-8-1,avia1-8-1.wav,50.0,
,,,  ,Ну так нечем же.,,avia1-8-2,avia1-8-2.wav,50.0,
,,,  ,"Все, боезапас кончился.",,avia1-8-3,avia1-8-3.wav,50.0,
12,avia1-12,ACK_BORED_LOW_AMMO,У боевой единицы боеприпасы подходят к концу. ,У нас тут боезапас заканчивается.,,avia1-12-1,avia1-12-1.wav,50.0,
,,,  ,Вскоре будем возвращаться на аэродром за патрончиками.,,avia1-12-2,avia1-12-2.wav,5.0,
,,,  ,Скоро придется выйти из боя - кончаются боеприпасы.,,avia1-12-3,avia1-12-3.wav,50.0,
13,avia1-13,ACK_BORED_IDLE,Боевая единица ничем не занята и скучает. Нет действия в течение долгого времени. ,"Нет приказов, што ль?",,avia1-13-1,avia1-13-1.wav,50.0,
,,,  ,"Ну да и ладно, отдохнем.",,avia1-13-2,avia1-13-2.wav,50.0,
,,,  ,Перекур.,,avia1-13-3,avia1-13-3.wav,50.0,
,,,  ,"Варенья бы сейчас, малинового.",,avia1-13-4,avia1-13-4.wav,50.0,
14,avia1-14,ACK_BORED_LOW_HIT_POINTS,Убоевой единицы осталось мало здоровья или прочности. ,"Боюсь, скоро пойду на вынужденную посадку.",,avia1-14-1,avia1-14-1.wav,50.0,
,,,  ,У нас тут становится жарко.,,avia1-14-2,avia1-14-2.wav,50.0,
,,,  ,Прикройте меня!,,avia1-14-3,avia1-14-3.wav,50.0,
15,avia1-15,ACK_SELECTION_TO_MUCH,Боевая единица была многократно выбрана подряд. ,Опять что-то нужно от дядьки Михайлы?,,avia1-15-1,avia1-15-1.wav,50.0,
,,,  ,"Нет, на этот раз корову я не повезу.",,avia1-15-2,avia1-15-2.wav,50.0,
,,,  ,"Что, сынок, тоже в авиаторы хочешь?",,avia1-15-3,avia1-15-3.wav,50.0,
16,avia1-16,ACK_KILLED_ENEMY,Боевая единица уничожила врага. ,Еще один готов.,,avia1-16-1,avia1-16-1.wav,50.0,
,,,  ,Хо-хо!,,avia1-16-2,avia1-16-2.wav,50.0,
,,,  ,А вот неча было в Россию лезть.,,avia1-16-3,avia1-16-3.wav,50.0,
,,,  ,"Ишь тут, не вылазь.",,avia1-16-4,avia1-16-4.wav,50.0,
,,,  ,Вот то-то же.,,avia1-16-5,avia1-16-5.wav,50.0,
18,avia1-18,DIED,Боевая единица погибла. Последние слова. ,Ох...,,avia1-18-1,avia1-18-1.wav,50.0,
,,,  ,Как нехорошо получилось...,,avia1-18-2,avia1-18-2.wav,50.0,
,,,  ,Вот я и долетался...,,avia1-18-3,avia1-18-3.wav,50.0,
,,,  ,До базы не дотяну.,,avia1-18-4,avia1-18-4.wav,50.0,
,,,  ,Катапультируюсь.,,avia1-18-5,avia1-18-5.wav,50.0,
,,,,(крик),,avia1-18-6,avia1-18-6.wav,50.0,
,,,,(крик),,avia1-18-7,avia1-18-7.wav,50.0,
,,,,(крик),,avia1-18-8,avia1-18-8.wav,50.0,
,,,,(крик),,avia1-18-9,avia1-18-9.wav,50.0,
,,,,(крик),,avia1-18-10,avia1-18-10.wav,50.0,
20,avia1-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,Меня пытаются подбить.,,avia1-20-1,avia1-20-1.wav,50.0,
,,,  ,Что ж ты такое творишь...,,avia1-20-2,avia1-20-2.wav,50.0,
,,,  ,Ну я сейчас тебе задам.,,avia1-20-3,avia1-20-3.wav,50.0,
21,avia1-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,"Вижу врага, какие приказы?",,avia1-21-1,avia1-21-1.wav,50.0,
,,,  ,Опять погань лезет.,,avia1-21-2,avia1-21-2.wav,50.0,
22,avia1-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,Дело сделано.,,avia1-22-1,avia1-22-1.wav,50.0,
,,,  ,Как просили.,,avia1-22-2,avia1-22-2.wav,50.0,
30,avia1-30,ACK_PLANE_REACH_POINT_START_ATTACK,Самолет достиг точки назначения и начинает выполнение задания. ,На месте назначения!,,avia1-30-1,avia1-30-1.wav,50.0,
,,,  ,Начинаю выполнение задания!,,avia1-30-2,avia1-30-2.wav,50.0,
,,,  ,Приступил к заданию.,,avia1-30-3,avia1-30-3.wav,50.0,
,,,  ,Начинаю сброс груза.,,avia1-30-4,avia1-30-4.wav,50.0,
31,avia1-31,ACK_PLANE_LEAVING,Самолет закончил миссию и возвращается на базу.,Задание выполнено!,,avia1-31-1,avia1-31-1.wav,50.0,
,,,  ,Возвращаюсь на базу!,,avia1-31-2,avia1-31-2.wav,50.0,
32,avia1-32,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,Противник в воздухе.,,avia1-32-1,avia1-32-1.wav,50.0,
,,,  ,Вызываю истребители.,,avia1-32-2,avia1-32-2.wav,50.0,
1,avia2-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,Вас хорошо понял!,,avia2-1-1,avia2-1-1.wav,50.0,
,,,  ,"Земля, приказ подтверждаю.",,avia2-1-2,avia2-1-2.wav,50.0,
,,,  ,Выполняю указания.,,avia2-1-3,avia2-1-3.wav,50.0,
,,,  ,"Приказ понял, какие еще указания?",,avia2-1-4,avia2-1-4.wav,50.0,
,,,  ,"Еще раз... Да, понял!",,avia2-1-5,avia2-1-5.wav,50.0,
,,,  ,Указания принял.,,avia2-1-6,avia2-1-6.wav,50.0,
,,,  ,"Так точно, земля!",,avia2-1-7,avia2-1-7.wav,50.0,
2,avia2-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,"База, невыполнимо.",,avia2-2-1,avia2-2-1.wav,50.0,
,,,  ,Невыполнимый приказ.,,avia2-2-2,avia2-2-2.wav,50.0,
,,,  ,"Вас понял, выполнить невозможно.",,avia2-2-3,avia2-2-3.wav,50.0,
,,,  ,"Сожалею, это невыполнимо.",,avia2-2-4,avia2-2-4.wav,50.0,
3,avia2-3,ACK_SELECTED,Реакция боевой единицы на выбор ее игроком.,Истребитель!,,avia2-3-1,avia2-3-1.wav,50.0,
,,,  ,Пилот истребителя!,,avia2-3-2,avia2-3-2.wav,50.0,
,,,  ,Звено готово!,,avia2-3-3,avia2-3-3.wav,50.0,
,,,  ,Летчики слушают.,,avia2-3-4,avia2-3-4.wav,50.0,
,,,  ,"Так, да!",,avia2-3-5,avia2-3-5.wav,50.0,
,,,  ,Истребитель на связи.,,avia2-3-6,avia2-3-6.wav,50.0,
,,,  ,"Прием, прием.",,avia2-3-7,avia2-3-7.wav,50.0,
,,,  ,"Земля, я слушаю.",,avia2-3-8,avia2-3-8.wav,50.0,
,,,  ,Слышу вас ясно.,,avia2-3-9,avia2-3-9.wav,50.0,
4,avia2-4,ACK_INVALID_TARGET,"Боевая единица не может навестись на некоторую цель, по причинам не указазанным в остальных фразах. ",Цель недоступна.,,avia2-4-1,avia2-4-1.wav,50.0,
,,,  ,"База, это невозможно.",,avia2-4-2,avia2-4-2.wav,50.0,
5,avia2-5,ACK_DONT_SEE_THE_ENEMY,Боевая единица не видит цель и отказывается стрелять по ней.,Нет цели в пределах видимости.,,avia2-5-1,avia2-5-1.wav,50.0,
,,,  ,Не могу обнаружить цель.,,avia2-5-2,avia2-5-2.wav,50.0,
6,avia2-6,ACK_NOT_IN_ATTACK_ANGLE,Цель вне горизонталного сектора обстрела. Боевая цель не может повернуться в нужном направлении.,Нет в пределах прямой видимости.,,avia2-6-1,avia2-6-1.wav,50.0,
